,Unnamed: 0,Address,Name,City State ZIP,ZIP,Number of Sites,Url,ZIP_str,FULL Address,latitude,longitude,House district,Senate district
318,318,"2044 West Galena Avenue,",West Town Mobile Home Park,"Freeport, IL",61032.0,55,https://www.mhvillage.com/parks/11431,61032,"2044 West Galena Avenue,Freeport, IL, 61032",42.3039447,-89.6521419,90.0,45.0
319,319,"205 N Ave I,",Five Sisters Trailer Park,"Canton, IL",61520.0,Not found,https://www.mhvillage.com/parks/10527,61520,"205 N Ave I,Canton, IL, 61520",40.5582086,-90.0571686,94.0,47.0
320,320,"205 S Elm St,",R&S Rentals,"Loda, IL",60948.0,Not found,https://www.mhvillage.com/parks/106982,60948,"205 S Elm St,Loda, IL, 60948",40.5141193,-88.0683063,106.0,53.0
321,321,"207 W Elm St,",Dehm Court,"Chatsworth, IL",60921.0,Not found,https://www.mhvillage.com/parks/107038,60921,"207 W Elm St,Chatsworth, IL, 60921",40.751688,-88.298616,106.0,53.0
322,322,"208 E Green St,",Central City Mobile Home Park,"Central City, IL",62801.0,Not found,https://www.mhvillage.com/parks/106684,62801,"208 E Green St,Central City, IL, 62801",,,0.0,0.0
323,323,"208 E Pease St,",Coomer's Mobile Home Park,"Heyworth, IL",61745.0,Not found,https://www.mhvillage.com/parks/107246,61745,"208 E Pease St,Heyworth, IL, 61745",40.3164988,-88.975966,88.0,44.0
324,324,"208 N Apple Blossom,",Four Seasons,"Peoria, IL",61604.0,215,https://www.mhvillage.com/parks/11146,61604,"208 N Apple Blossom,Peoria, IL, 61604",,,0.0,0.0
325,325,"208 Patterson Road,",Sullivan MHP South,"Sullivan, IL",61951.0,66,https://www.mhvillage.com/parks/103917,61951,"208 Patterson Road,Sullivan, IL, 61951",39.5899189,-88.5997774,107.0,54.0
326,326,"208 W Vine St,",Marcum's Trailer Court,"Leroy, IL",61752.0,29,https://www.mhvillage.com/parks/105360,61752,"208 W Vine St,Leroy, IL, 61752",,,0.0,0.0
327,327,"208 West Vine Street,",Marcums Trailer Court,"Le Roy, IL",61752.0,Not found,https://www.mhvillage.com/parks/11073,61752,"208 West Vine Street,Le Roy, IL, 61752",40.3443396,-88.7633089,88.0,44.0
328,328,"2090 Keokuk Street,",Rivercross Manufactured Home Community,"Hamilton, IL",62341.0,83,https://www.mhvillage.com/parks/10566,62341,"2090 Keokuk Street,Hamilton, IL, 62341",40.3961731,-91.3256479,94.0,47.0
329,329,"21 Roberta Dr,",Bethel Terrace Mh Park,"Caseyville, IL",62232.0,Not found,https://www.mhvillage.com/parks/11341,62232,"21 Roberta Dr,Caseyville, IL, 62232",,,0.0,0.0
330,330,"210 Cooper Avenue,",Fairfax Mobile Home Park,"East Alton, IL",62024.0,Not found,https://www.mhvillage.com/parks/10948,62024,"210 Cooper Avenue,East Alton, IL, 62024",38.8887775,-90.1018298,111.0,56.0
331,331,"2109 N Abbey Circle,",Royal Oaks Estates,"Peoria, IL",61604.0,585,https://www.mhvillage.com/parks/11149,61604,"2109 N Abbey Circle,Peoria, IL, 61604",,,0.0,0.0
332,332,"2114 Windsor Road,",Maple Leaf Mobile Home Park,"Loves Park, IL",61111.0,Not found,https://www.mhvillage.com/parks/11618,61111,"2114 Windsor Road,Loves Park, IL, 61111",42.3256478,-89.0256766,67.0,34.0
333,333,"2115 College Avenue,",Rockspring Mobile Home Park,"Alton, IL",62002.0,Not found,https://www.mhvillage.com/parks/10925,62002,"2115 College Avenue,Alton, IL, 62002",38.9032786,-90.1549441,111.0,56.0
334,334,"21191 Torrence Avenue,",Weatherstone Lakes,"Sauk Village, IL",60411.0,105,https://www.mhvillage.com/parks/37881,60411,"21191 Torrence Avenue,Sauk Village, IL, 60411",41.5035799,-87.5580887,34.0,17.0
335,335,"212 Anker Lane,",Tuckaway Village,"Germantown Hills, IL",61548.0,107,https://www.mhvillage.com/parks/30090,61548,"212 Anker Lane,Germantown Hills, IL, 61548",40.766233,-89.476476,73.0,37.0
336,336,"213 North Skokie Highway,",Ravinia Lake Bluff,"Lake Bluff, IL",60044.0,63,https://www.mhvillage.com/parks/10801,60044,"213 North Skokie Highway,Lake Bluff, IL, 60044",42.2844043,-87.8706228,58.0,29.0
337,337,"2135 Swing Boulevard,",Swing's Mobile Estates,"Galesburg, IL",61401.0,Not found,https://www.mhvillage.com/parks/10733,61401,"2135 Swing Boulevard,Galesburg, IL, 61401",40.9302637,-90.4037646,71.0,36.0
338,338,"2137 Westmore Drive,",Maple Acres Mobile Home Park,"Princeton, IL",61356.0,99,https://www.mhvillage.com/parks/10177,61356,"2137 Westmore Drive,Princeton, IL, 61356",,,0.0,0.0
339,339,"214 Warren Rd,",Pleasant Valley,"Carbondale, IL",62901.0,Not found,https://www.mhvillage.com/parks/58044,62901,"214 Warren Rd,Carbondale, IL, 62901",37.7039705,-89.1949371,118.0,59.0
340,340,"215 Locust St,",Carthage Mobile Home Park,"Carthage, IL",62321.0,Not found,https://www.mhvillage.com/parks/10561,62321,"215 Locust St,Carthage, IL, 62321",40.4098404,-91.1424634,94.0,47.0
341,341,"216 West Woodcrest Drive,",Westwood Mobile Home Park,"Collinsville, IL",62234.0,Not found,https://www.mhvillage.com/parks/10941,62234,"216 West Woodcrest Drive,Collinsville, IL, 62234",38.698544,-89.9889838,112.0,56.0
342,342,"21635 Ridgeland Avenue,",Maple Brook,"Matteson, IL",60443.0,440,https://www.mhvillage.com/parks/10401,60443,"21635 Ridgeland Avenue,Matteson, IL, 60443",41.4953683,-87.7709747,38.0,19.0
343,343,"217 N Stanton St,",Northwest Mh Park,"Princeville, IL",61559.0,Not found,https://www.mhvillage.com/parks/57738,61559,"217 N Stanton St,Princeville, IL, 61559",40.9316251,-89.7620842,73.0,37.0
344,344,"21700 Timber Ridge Road,",Timber Ridge Park LLC,"Matteson, IL",60443.0,773,https://www.mhvillage.com/parks/10402,60443,"21700 Timber Ridge Road,Matteson, IL, 60443",,,0.0,0.0
345,345,"218 School Road,",Oak Park Estates,"Granville, IL",61326.0,150,https://www.mhvillage.com/parks/11171,61326,"218 School Road,Granville, IL, 61326",,,0.0,0.0
346,346,"220 Marion St,",Cooper Trailer Court,"Warsaw, IL",62379.0,Not found,https://www.mhvillage.com/parks/57637,62379,"220 Marion St,Warsaw, IL, 62379",40.3560574,-91.4407814,94.0,47.0
347,347,"2200 East University Avenue,",Woodland Acres,"Urbana, IL",61802.0,93,https://www.mhvillage.com/parks/31959,61802,"2200 East University Avenue,Urbana, IL, 61802",,,0.0,0.0
348,348,"2205 W Fillmore St,",Beckman Mobile Home Court,"Vandalia, IL",62471.0,Not found,https://www.mhvillage.com/parks/57653,62471,"2205 W Fillmore St,Vandalia, IL, 62471",38.972051,-89.1098516,110.0,55.0
349,349,"2211 North Illinois Street,",Country Meadows Manufactured Home Community & RV,"Swansea, IL",62226.0,231,https://www.mhvillage.com/parks/11312,62226,"2211 North Illinois Street,Swansea, IL, 62226",38.5371651,-89.9834804,113.0,57.0
350,350,"2234 Dormaru Drive,",New Athens Mobile Home Park,"New Athens, IL",62264.0,82,https://www.mhvillage.com/parks/11409,62264,"2234 Dormaru Drive,New Athens, IL, 62264",,,0.0,0.0
351,351,"22500 S Remington Dr,",Remington Woods,"Channahon, IL",60410.0,175,https://www.mhvillage.com/parks/42386,60410,"22500 S Remington Dr,Channahon, IL, 60410",41.4740138,-88.1914646,86.0,43.0
352,352,"226 Townline Ave Lot 3B,",Cordial Court Mobile Home Park,"South Beloit, IL",61080.0,40,https://www.mhvillage.com/parks/11644,61080,"226 Townline Ave Lot 3B,South Beloit, IL, 61080",,,0.0,0.0
353,353,"226 Virginia St,",Moores Mobile Home Park,"East Alton, IL",62024.0,Not found,https://www.mhvillage.com/parks/10950,62024,"226 Virginia St,East Alton, IL, 62024",38.8855091,-90.1189895,111.0,56.0
354,354,"22747 Miller Lake Rd.,",Tri Lake Mobile Home Park,"Jerseyville, IL",62052.0,42,https://www.mhvillage.com/parks/10664,62052,"22747 Miller Lake Rd.,Jerseyville, IL, 62052",39.107879,-90.3473171,100.0,50.0
355,355,"2284 W. Galena Ave.,",Woodridge Estates Manufactured Housing Community,"Freeport, IL",61032.0,215,https://www.mhvillage.com/parks/11432,61032,"2284 W. Galena Ave.,Freeport, IL, 61032",42.305737,-89.6551155,90.0,45.0
356,356,"22900 South Big Run Drive,",Gateway Manufactured Home Community,"Frankfort, IL",60423.0,442,https://www.mhvillage.com/parks/29546,60423,"22900 South Big Run Drive,Frankfort, IL, 60423",,,0.0,0.0
357,357,"23 Sistek Road,",Bookwalter Woods,"Gardner, IL",60424.0,167,https://www.mhvillage.com/parks/10551,60424,"23 Sistek Road,Gardner, IL, 60424",,,0.0,0.0
358,358,"2300 79th Avenue West,","COCR Castle MHP, LLC Rock Island","Rock Island, IL",61201.0,129,https://www.mhvillage.com/parks/11227,61201,"2300 79th Avenue West,Rock Island, IL, 61201",41.441236,-90.60021,72.0,36.0
359,359,"2300 East Oakton Street,",Willoway Terrace,"Arlington Heights, IL",60005.0,339,https://www.mhvillage.com/parks/11670,60005,"2300 East Oakton Street,Arlington Heights, IL, 60005",42.0955268,-87.9568791,54.0,27.0
360,360,"2301 South Illinois Avenue,",Roxanne Mobile Home Park,"Carbondale, IL",62901.0,Not found,https://www.mhvillage.com/parks/10627,62901,"2301 South Illinois Avenue,Carbondale, IL, 62901",37.692976,-89.218829,118.0,59.0
361,361,"231 South Court231 South Court St #12,",Rend Lake Mobile Home Park,"Benton, IL",62812.0,52,https://www.mhvillage.com/parks/10518,62812,"231 South Court231 South Court St #12,Benton, IL, 62812",,,0.0,0.0
362,362,"2317 Springfield Road,",Twin City Estates,"Bloomington, IL",61701.0,Not found,https://www.mhvillage.com/parks/31781,61701,"2317 Springfield Road,Bloomington, IL, 61701",40.453137,-89.012182,88.0,44.0
363,363,"235 North Rock Island Stret,",Hilltop Mobile Home Court,"Bureau, IL",61315.0,Not found,https://www.mhvillage.com/parks/10172,61315,"235 North Rock Island Stret,Bureau, IL, 61315",,,0.0,0.0
364,364,"236 Fischer Road,",Northgate Estates,"South Beloit, IL",61080.0,Not found,https://www.mhvillage.com/parks/11645,61080,"236 Fischer Road,South Beloit, IL, 61080",42.4917703,-89.0795531,90.0,45.0
365,365,"2380 County Road 3100 N,",Camelot Estates,"Gifford, IL",61847.0,11,https://www.mhvillage.com/parks/57893,61847,"2380 County Road 3100 N,Gifford, IL, 61847",,,0.0,0.0
366,366,"2397 North Illinois Street,",Decatur Mobile Home park,"Decatur, IL",62526.0,268,https://www.mhvillage.com/parks/10879,62526,"2397 North Illinois Street,Decatur, IL, 62526",39.866748,-88.943572,96.0,48.0
367,367,"2397 North Illinois Street,",Woodland Estates,"Decatur, IL",62526.0,267,https://www.mhvillage.com/parks/10885,62526,"2397 North Illinois Street,Decatur, IL, 62526",39.866748,-88.943572,96.0,48.0
368,368,"240 E Carpenter Ave,",J & J Mobile Home Park,"Stockton, IL",61085.0,Not found,https://www.mhvillage.com/parks/57680,61085,"240 E Carpenter Ave,Stockton, IL, 61085",42.3470268,-90.004871,89.0,45.0
369,369,"240 S Wabash Ave,",Heritage Mobile Home Park,"Centralia, IL",62801.0,Not found,https://www.mhvillage.com/parks/58021,62801,"240 S Wabash Ave,Centralia, IL, 62801",38.4993224,-89.1397517,110.0,55.0
370,370,"240 Whitney Road,",South Shore Village,"Lake Zurich, IL",60047.0,42,https://www.mhvillage.com/parks/10802,60047,"240 Whitney Road,Lake Zurich, IL, 60047",42.1914044,-88.1036006,51.0,26.0
371,371,"2400 West Blue Blaze Trail,",Blue Blaze Mobile Home Estates,"Herrin, IL",62948.0,78,https://www.mhvillage.com/parks/11598,62948,"2400 West Blue Blaze Trail,Herrin, IL, 62948",37.809551,-89.058315,118.0,59.0
372,372,"2401 South 8th Street,",Palm Gardens Mobile Home Park,"Quincy, IL",62301.0,90,https://www.mhvillage.com/parks/10137,62301,"2401 South 8th Street,Quincy, IL, 62301",39.902744,-91.403106,99.0,50.0
373,373,"2401 Veterans Memorial Dr.,",Oak Grove Village,"Mount Vernon, IL",62864.0,155,https://www.mhvillage.com/parks/10656,62864,"2401 Veterans Memorial Dr.,Mount Vernon, IL, 62864",38.299763,-88.923949,116.0,58.0
374,374,"2402 22nd Street,",Cardinal Ridge,"Bloomington, IL",61704.0,364,https://www.mhvillage.com/parks/11060,61704,"2402 22nd Street,Bloomington, IL, 61704",40.4474736,-88.9871034,88.0,44.0
375,375,"2410 E. Main Street,","Surbana Estates MHC, LLC (Trailside)","Urbana, IL",61802.0,16,https://www.mhvillage.com/parks/104881,61802,"2410 E. Main Street,Urbana, IL, 61802",40.1128755,-88.1756975,103.0,52.0
376,376,"2414 East Main Street,",Pine Lawn Mobile Home Estates,"Belleville, IL",62221.0,49,https://www.mhvillage.com/parks/11326,62221,"2414 East Main Street,Belleville, IL, 62221",38.5222416,-89.9575411,113.0,57.0
377,377,"24150 Veterans Road,",Edgewood Terrace,"Morton, IL",61550.0,124,https://www.mhvillage.com/parks/11445,61550,"24150 Veterans Road,Morton, IL, 61550",40.6617611,-89.5040048,91.0,46.0
378,378,"2417 New Era Rd,",Green Acres,"Murphysboro, IL",62966.0,Not found,https://www.mhvillage.com/parks/57790,62966,"2417 New Era Rd,Murphysboro, IL, 62966",,,0.0,0.0
379,379,"24387 N Carver Rd,",Lake Drive Park,"Canton, IL",61520.0,Not found,https://www.mhvillage.com/parks/58054,61520,"24387 N Carver Rd,Canton, IL, 61520",,,0.0,0.0
380,380,"2441 South Illinois Avenue,",Malibu Village Mobile Home Park,"Carbondale, IL",62903.0,Not found,https://www.mhvillage.com/parks/10617,62903,"2441 South Illinois Avenue,Carbondale, IL, 62903",37.6939755,-89.2188065,118.0,59.0
381,381,"24430 W Highway 120,",Chain O Lakes Mobile Homes,"Grayslake, IL",60030.0,66,https://www.mhvillage.com/parks/47088,60030,"24430 W Highway 120,Grayslake, IL, 60030",,,0.0,0.0
382,382,"2450 Waukegan Road,",Sunset Village,"Northfield, IL",60093.0,329,https://www.mhvillage.com/parks/10408,60093,"2450 Waukegan Road,Northfield, IL, 60093",42.1001114,-87.7986735,17.0,9.0
383,383,"246 Wonderland Dr.,",Enchanted Village,"Alton, IL",62002.0,521,https://www.mhvillage.com/parks/10926,62002,"246 Wonderland Dr.,Alton, IL, 62002",38.9192424,-90.1000655,111.0,56.0
384,384,"2464 East 29th Road,",Country Acres Estates,"Seneca, IL",61360.0,125,https://www.mhvillage.com/parks/10767,61360,"2464 East 29th Road,Seneca, IL, 61360",,,0.0,0.0
385,385,"2495 Royal Mine Road,",Dutch Hollow,"Belleville, IL",62226.0,464,https://www.mhvillage.com/parks/11314,62226,"2495 Royal Mine Road,Belleville, IL, 62226",38.5487776,-90.0044882,113.0,57.0
386,386,"25 Willow Wood,",Quail Run of Caseyville,"Caseyville, IL",62232.0,40,https://www.mhvillage.com/parks/105459,62232,"25 Willow Wood,Caseyville, IL, 62232",,,0.0,0.0
387,387,"250 E Lincoln Highway,",Waterman Mobile Home Park,"Waterman, IL",60556.0,Not found,https://www.mhvillage.com/parks/107252,60556,"250 E Lincoln Highway,Waterman, IL, 60556",41.7690605,-88.7683524,76.0,38.0
388,388,"2501 S Broadway Ave,",Southern Gardens Mh Park,"Salem, IL",62881.0,71,https://www.mhvillage.com/parks/57711,62881,"2501 S Broadway Ave,Salem, IL, 62881",,,0.0,0.0
389,389,"2502 Norton Rd,",Country View Mobile Home Park,"Odin, IL",62870.0,Not found,https://www.mhvillage.com/parks/107388,62870,"2502 Norton Rd,Odin, IL, 62870",,,0.0,0.0
390,390,"2506 Springfield Rd #8,",Springfield Court,"East Peoria, IL",61611.0,Not found,https://www.mhvillage.com/parks/107352,61611,"2506 Springfield Rd #8,East Peoria, IL, 61611",,,0.0,0.0
391,391,"2507 214th Street North,",Falcon Farms,"Port Byron, IL",61275.0,215,https://www.mhvillage.com/parks/11678,61275,"2507 214th Street North,Port Byron, IL, 61275",41.5399784,-90.3255428,72.0,36.0
392,392,"25101 South Main,",Westwind Estates,"Lexington, IL",61753.0,Not found,https://www.mhvillage.com/parks/69151,61753,"25101 South Main,Lexington, IL, 61753",,,0.0,0.0
393,393,"2511 South Illinois Avenue,",Town & Country Mobile Home Park,"Carbondale, IL",62903.0,139,https://www.mhvillage.com/parks/10633,62903,"2511 South Illinois Avenue,Carbondale, IL, 62903",37.689978,-89.21904,118.0,59.0
394,394,"2512 E B Street, Unit B,",Meadowbrook,"Belleville, IL",62221.0,176,https://www.mhvillage.com/parks/11322,62221,"2512 E B Street, Unit B,Belleville, IL, 62221",,,0.0,0.0
395,395,"252 S Cass St,",Velten Trailer Park,"Virginia, IL",62691.0,Not found,https://www.mhvillage.com/parks/107336,62691,"252 S Cass St,Virginia, IL, 62691",39.9477365,-90.2099152,99.0,50.0
396,396,"25276 W Grass Lake Rd,",Lupas Resort and Marina,"Antioch, IL",60002.0,32,https://www.mhvillage.com/parks/72915,60002,"25276 W Grass Lake Rd,Antioch, IL, 60002",,,0.0,0.0
397,397,"2530 S Main St,",Riverview Mobile Home Park,"Rockford, IL",61102.0,96,https://www.mhvillage.com/parks/11638,61102,"2530 S Main St,Rockford, IL, 61102",42.2446361,-89.1096609,67.0,34.0
398,398,"2534 New Era Road,",Tan Tara Mobile Home Park,"Murphysboro, IL",62966.0,Not found,https://www.mhvillage.com/parks/10631,62966,"2534 New Era Road,Murphysboro, IL, 62966",,,0.0,0.0
399,399,"2571 South Illinois Avenue,",Cedar Lane Mobile Home Park,"Carbondale, IL",62903.0,100,https://www.mhvillage.com/parks/10606,62903,"2571 South Illinois Avenue,Carbondale, IL, 62903",37.6881307,-89.2199803,118.0,59.0
400,400,"26 Ivanhoe Drive,","Ivanhoe Estates MHC, LLC","Urbana, IL",61802.0,336,https://www.mhvillage.com/parks/10253,61802,"26 Ivanhoe Drive,Urbana, IL, 61802",40.129162,-88.189327,103.0,52.0
401,401,"2602 Brownfield Rd,",Arleen Trailer Park,"Urbana, IL",61802.0,Not found,https://www.mhvillage.com/parks/57660,61802,"2602 Brownfield Rd,Urbana, IL, 61802",40.1282417,-88.186568,103.0,52.0
402,402,"2608 Brownfield Rd,",Powells Mobile Home Park,"Urbana, IL",61802.0,26,https://www.mhvillage.com/parks/57654,61802,"2608 Brownfield Rd,Urbana, IL, 61802",40.1282417,-88.186568,103.0,52.0
403,403,"26222 West Oak Avenue,",Dolphin Harbor,"Antioch, IL",60002.0,Not found,https://www.mhvillage.com/parks/10786,60002,"26222 West Oak Avenue,Antioch, IL, 60002",,,0.0,0.0
404,404,"2624 Ingersoll Ln,",Kay-Lou MHC,"Marion, IL",62959.0,96,https://www.mhvillage.com/parks/11606,62959,"2624 Ingersoll Ln,Marion, IL, 62959",37.7371133,-88.9635189,118.0,59.0
405,405,"26250 W Heart O Lakes Blvd,",Grass Lake Marina & RV Park,"Antioch, IL",60002.0,123,https://www.mhvillage.com/parks/126558,60002,"26250 W Heart O Lakes Blvd,Antioch, IL, 60002",,,0.0,0.0
406,406,"26265 N. Il Route 83,",Diamond Lake Mobile Home Park,"Mundelein, IL",60060.0,63,https://www.mhvillage.com/parks/10805,60060,"26265 N. Il Route 83,Mundelein, IL, 60060",,,0.0,0.0
407,407,"2630 Batestown Rd,",Lawndale Mh Park,"Oakwood, IL",61858.0,Not found,https://www.mhvillage.com/parks/57774,61858,"2630 Batestown Rd,Oakwood, IL, 61858",,,0.0,0.0
408,408,"2630 Spring Creek Rd,",Park Meadowlands West Mhc,"Belvidere, IL",61008.0,Not found,https://www.mhvillage.com/parks/58082,61008,"2630 Spring Creek Rd,Belvidere, IL, 61008",42.3002661,-88.8884672,69.0,35.0
409,409,"26312 North State Route 83,",Paul's Mobile Home Park,"Mundelein, IL",60060.0,18,https://www.mhvillage.com/parks/10806,60060,"26312 North State Route 83,Mundelein, IL, 60060",,,0.0,0.0
410,410,"27 Leisureland,",Leisureland Pleasure Park,"Niota, IL",62358.0,Not found,https://www.mhvillage.com/parks/57781,62358,"27 Leisureland,Niota, IL, 62358",,,0.0,0.0
411,411,"2705 Saint Vincents Avenue,",Blossom Mobile Home Park,"La Salle, IL",61301.0,60,https://www.mhvillage.com/parks/10742,61301,"2705 Saint Vincents Avenue,La Salle, IL, 61301",41.3561942,-89.0965042,76.0,38.0
412,412,"2716 West Delmar Ave.,",Oak Grove,"Godfrey, IL",62035.0,73,https://www.mhvillage.com/parks/10962,62035,"2716 West Delmar Ave.,Godfrey, IL, 62035",38.9364417,-90.2439537,100.0,50.0
413,413,"2735 South 14th Street,",Woodside Mobile Home Community,"Springfield, IL",62703.0,Not found,https://www.mhvillage.com/parks/11256,62703,"2735 South 14th Street,Springfield, IL, 62703",39.7770936,-89.636919,96.0,48.0
414,414,"27644 N 1700 E Rd,",Sunny Oak Mobile Home Park,"Bismarck, IL",61814.0,36,https://www.mhvillage.com/parks/11456,61814,"27644 N 1700 E Rd,Bismarck, IL, 61814",,,0.0,0.0
415,415,"27668 Timberli Rd,",Timberli Lake Estates,"Girard, IL",62640.0,60,https://www.mhvillage.com/parks/11664,62640,"27668 Timberli Rd,Girard, IL, 62640",,,0.0,0.0
416,416,"2776 East 2625th Road,",Whispering Pines Campground,"Marseilles, IL",61341.0,Not found,https://www.mhvillage.com/parks/10744,61341,"2776 East 2625th Road,Marseilles, IL, 61341",41.335765,-88.664347,75.0,38.0
417,417,"27W370 Geneva Road,",Pleasant Ridge,"West Chicago, IL",60185.0,148,https://www.mhvillage.com/parks/10476,60185,"27W370 Geneva Road,West Chicago, IL, 60185",,,0.0,0.0
418,418,"2800 Broadway Street,",Broadway Estates,"Blue Island, IL",60406.0,Not found,https://www.mhvillage.com/parks/10345,60406,"2800 Broadway Street,Blue Island, IL, 60406",,,0.0,0.0
419,419,"2800 Calvin Boulevard,",Lazy Acres Mobile Home Park,"East Saint Louis, IL",62206.0,Not found,https://www.mhvillage.com/parks/11370,62206,"2800 Calvin Boulevard,East Saint Louis, IL, 62206",,,0.0,0.0
420,420,"2800 Ridge Avenue,",Ridge Village Mobile Home Park,"Springfield, IL",62702.0,52,https://www.mhvillage.com/parks/11281,62702,"2800 Ridge Avenue,Springfield, IL, 62702",39.81689,-89.609657,95.0,48.0
421,421,"2800 Via Rosso,",Timber Creek Living,"Springfield, IL",62703.0,200,https://www.mhvillage.com/parks/68948,62703,"2800 Via Rosso,Springfield, IL, 62703",39.7669536,-89.6235766,96.0,48.0
422,422,"2804 State Route 37,",Country School Mobile Village,"Salem, IL",62881.0,Not found,https://www.mhvillage.com/parks/57712,62881,"2804 State Route 37,Salem, IL, 62881",,,0.0,0.0
423,423,"2805 South Belt West,",Sutter's Mobile Home Park,"Belleville, IL",62223.0,Not found,https://www.mhvillage.com/parks/11333,62223,"2805 South Belt West,Belleville, IL, 62223",38.5264366,-90.0233828,113.0,57.0
424,424,"2820 Calvin Boulevard,",Colonial,"East Saint Louis, IL",62206.0,Not found,https://www.mhvillage.com/parks/11364,62206,"2820 Calvin Boulevard,East Saint Louis, IL, 62206",,,0.0,0.0
425,425,"2826 E 138th Place,",OK Trailer Park,"Chicago, IL",60633.0,Not found,https://www.mhvillage.com/parks/10358,60633,"2826 E 138th Place,Chicago, IL, 60633",,,0.0,0.0
426,426,"2836 East Lincoln Highway,",Linway Estates,"Chicago Heights, IL",60411.0,300,https://www.mhvillage.com/parks/10362,60411,"2836 East Lincoln Highway,Chicago Heights, IL, 60411",41.506181,-87.624216,80.0,40.0
427,427,"2839 Camp Jackson Road,",Thunderbird Court,"East Saint Louis, IL",62206.0,Not found,https://www.mhvillage.com/parks/11380,62206,"2839 Camp Jackson Road,East Saint Louis, IL, 62206",,,0.0,0.0
428,428,"290 Warren Rd,",University Heights,"Carbondale, IL",62901.0,96,https://www.mhvillage.com/parks/58042,62901,"290 Warren Rd,Carbondale, IL, 62901",37.705219,-89.194921,118.0,59.0
429,429,"2900 Camp Jackson Rd,",Patricia Village,"Cahokia, IL",62206.0,Not found,https://www.mhvillage.com/parks/58062,62206,"2900 Camp Jackson Rd,Cahokia, IL, 62206",38.549685,-90.128756,114.0,57.0
430,430,"2900 Sand Road,",Stone Meadows Mobile Home Park,"Edwardsville, IL",62025.0,284,https://www.mhvillage.com/parks/11696,62025,"2900 Sand Road,Edwardsville, IL, 62025",38.762688,-90.025832,111.0,56.0
431,431,"2900 W Farmington Rd,",Wandering Springs,"West Peoria, IL",61604.0,98,https://www.mhvillage.com/parks/57627,61604,"2900 W Farmington Rd,West Peoria, IL, 61604",40.7040397,-89.6383797,92.0,46.0
432,432,"291 Il Rt. 2,",Rock River Estates,"Dixon, IL",61021.0,200,https://www.mhvillage.com/parks/10845,61021,"291 Il Rt. 2,Dixon, IL, 61021",,,0.0,0.0
433,433,"2919 S Belt West Suite C,",Varski Properties MHP #1,"Belleville, IL",62226.0,Not found,https://www.mhvillage.com/parks/107026,62226,"2919 S Belt West Suite C,Belleville, IL, 62226",,,0.0,0.0
434,434,"2993 Curtis Street,",Buckhorn Estates,"Des Plaines, IL",60018.0,143,https://www.mhvillage.com/parks/10367,60018,"2993 Curtis Street,Des Plaines, IL, 60018",42.000345,-87.879599,55.0,28.0
435,435,"3 Shawn Drive,",Shawn Mobile Home Park,"Swansea, IL",62226.0,Not found,https://www.mhvillage.com/parks/11331,62226,"3 Shawn Drive,Swansea, IL, 62226",38.5283201,-89.9950323,113.0,57.0
436,436,"300 East Olive Street,",Starlight Mobile Home Village,"Salem, IL",62881.0,Not found,https://www.mhvillage.com/parks/11005,62881,"300 East Olive Street,Salem, IL, 62881",38.6302033,-88.9425962,110.0,55.0
437,437,"300 East Spencer Street,",Creek Ridge,"Dwight, IL",60420.0,97,https://www.mhvillage.com/parks/10851,60420,"300 East Spencer Street,Dwight, IL, 60420",41.1010493,-88.4257876,106.0,53.0
438,438,"300 Forrest Avenue,",Forrest Park,"Springfield, IL",62707.0,160,https://www.mhvillage.com/parks/127228,62707,"300 Forrest Avenue,Springfield, IL, 62707",39.8051947,-89.6175826,96.0,48.0
439,439,"300 N Daley St,",Burt Estates,"Diamond, IL",60416.0,Not found,https://www.mhvillage.com/parks/10550,60416,"300 N Daley St,Diamond, IL, 60416",41.290705,-88.253036,106.0,53.0
440,440,"300 N Daley Street,",Burt Estates,"Diamond, IL",60416.0,242,https://www.mhvillage.com/parks/10549,60416,"300 N Daley Street,Diamond, IL, 60416",41.290705,-88.253036,106.0,53.0
441,441,"300 South Independence Street,",Mascoutah Acres,"Mascoutah, IL",62258.0,Not found,https://www.mhvillage.com/parks/11404,62258,"300 South Independence Street,Mascoutah, IL, 62258",38.487499,-89.792398,114.0,57.0
442,442,"300 South Somonauk Road,",Cortland,"Dekalb, IL",60115.0,81,https://www.mhvillage.com/parks/10437,60115,"300 South Somonauk Road,Dekalb, IL, 60115",41.914292,-88.688723,70.0,35.0
443,443,"300 Spelter Avenue,",Danville Mobile Home Park,"Danville, IL",61832.0,90,https://www.mhvillage.com/parks/11473,61832,"300 Spelter Avenue,Danville, IL, 61832",,,0.0,0.0
444,444,"300 West Bluff Street,",Bluff Street Mobile Home Manor,"East Peoria, IL",61611.0,Not found,https://www.mhvillage.com/parks/11436,61611,"300 West Bluff Street,East Peoria, IL, 61611",40.666689,-89.5469243,91.0,46.0
445,445,"300 West Mill Street,",Marissa Mobile Estates,"Marissa, IL",62257.0,37,https://www.mhvillage.com/parks/11396,62257,"300 West Mill Street,Marissa, IL, 62257",38.245713,-89.756681,115.0,58.0
446,446,"3000 S 11th St,",Barco Mh Park,"Springfield, IL",62703.0,Not found,https://www.mhvillage.com/parks/57697,62703,"3000 S 11th St,Springfield, IL, 62703",,,0.0,0.0
